EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
262514,QUEENS CO.,WOODHAVEN,09/16/2010,1645,Thunderstorm Wind,61.00, ,0,0,0,0,NY,EST-5,EG,45251,C,81,OKX,0,0,Public, , , ,2,NNE,2,NNE,WOODHAVEN,09/16/2010,1645,40.7222,-73.8441,40.7222,-73.8441,"On 108th Street facing Queens Boulevard, a patio door blew in on the 15th floor terrace. There were 15 smashed windows in the building. Roof vents were torn off and metal patio railing was pulled off.","A warm front in conjunction with strong upper level winds produced numerous severe thunderstorms, including tornadic cells, across the New York City Metropolitan Area.",119
262535,QUEENS CO.,WOODHAVEN,09/16/2010,1645,Thunderstorm Wind,61.00, ,0,0,0,0,NY,EST-5,EG,45251,C,81,OKX,0,0,Public, , , ,2,N,2,N,WOODHAVEN,09/16/2010,1645,40.7222,-73.847,40.7222,-73.847,"Extensive tree damage was reported at MacDonald Park.","A warm front in conjunction with strong upper level winds produced numerous severe thunderstorms, including tornadic cells, across the New York City Metropolitan Area.",120
262515,QUEENS CO.,FLUSHING,09/16/2010,1645,Thunderstorm Wind,61.00, ,0,0,0,0,NY,EST-5,EG,45251,C,81,OKX,0,0,Public, , , ,1,SE,1,SE,FLUSHING,09/16/2010,1645,40.74,-73.82,40.74,-73.82,"Numerous trees were downed on the Queens College campus.  Large trees were snapped in half, and some were completely blown over at the roots.  A street light was also blown onto a bus stop at Jewel Avenue.","A warm front in conjunction with strong upper level winds produced numerous severe thunderstorms, including tornadic cells, across the New York City Metropolitan Area.",121
262516,QUEENS CO.,BROADWAY,09/16/2010,1645,Thunderstorm Wind,61.00, ,0,0,0,0,NY,EST-5,EG,45251,C,81,OKX,0,0,NWS Employee, , , ,1,E,1,E,BROADWAY,09/16/2010,1645,40.7709,-73.8014,40.7709,-73.8014,"A tree limb measuring 1.5 inches in diameter and 50 feet in length was downed on 163rd Street and 29th Avenue.","A warm front in conjunction with strong upper level winds produced numerous severe thunderstorms, including tornadic cells, across the New York City Metropolitan Area.",122
262518,QUEENS CO.,BAYSIDE,09/16/2010,1650,Thunderstorm Wind,61.00, ,0,0,0,0,NY,EST-5,EG,45251,C,81,OKX,0,0,Broadcast Media, , , ,1,NNE,1,NNE,BAYSIDE,09/16/2010,1650,40.7656,-73.7751,40.7656,-73.7751,"A large tree was uprooted between 38th Avenue and 211th Street.","A warm front in conjunction with strong upper level winds produced numerous severe thunderstorms, including tornadic cells, across the New York City Metropolitan Area.",123
260922,QUEENS CO.,FAR ROCKAWAY,09/22/2010,1954,Thunderstorm Wind,52.00, ,0,0,2000,0,NY,EST-5,EG,45026,C,81,OKX,0,0,Public, , , ,0,WSW,0,WSW,FAR ROCKAWAY,09/22/2010,1954,40.5993,-73.7532,40.5993,-73.7532,"Two trees were reported down on Brookhaven Avenue near St. John���s Hospital in Far Rockaway.","An approaching cold front triggered severe thunderstorms across Southeast New York, from the Lower Hudson Valley to Long Island.",124
265390,QUEENS CO.,SPRINGFIELD GARDENS,10/01/2010,700,Flood, , ,0,0,0,0,NY,EST-5, ,44969,C,81,OKX,0,0,Broadcast Media,Heavy Rain / Tropical System, , ,1,SSW,1,SW,SPRINGFIELD GARDENS,10/01/2010,715,40.6652,-73.7822,40.6682,-73.7819,"The left and right lanes on the Belt Pkwy. were closed due to flooding from JFK Airport to the Brooklyn-Queens County line.  Total rainfall recorded by the ASOS at JFK Airport and LaGuardia Airport were 3.08 inches and 3.06 inches respectively.","Low pressure tracked up the east coast and interacted with a stalled frontal boundary and approaching upper level low pressure system.  Strong southerly flow allowed for the transport of tropical moisture, including the remnants of Tropical Storm Nicole, up the coast which resulted in heavy rain and flooding in portions of New York City, Nassau and Rockland Counties.",125
274037,SOUTHERN QUEENS (ZONE), ,12/26/2010,1100,Blizzard, , ,0,0,0,0,NY,EST-5, ,47091,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,12/27/2010,700, , , , ,"","A rapidly intensifying low pressure system tracked from off the Southeast US coast on Christmas Day and then past the Mid Atlantic Coast on Sunday December 26th to just east of Long Island by early Monday morning December 27th. This intense low pressure system spread snowfall into the region Sunday morning, with bands of heavy snow plus embedded thunderstorms and very strong winds affecting the region Sunday afternoon through Sunday night. The powerful blizzard (defined when sustained winds or frequent gusts greater than or equal to 35 mph accompanied by falling and/or blowing snow, frequently reducing visibility to less than 1/4 mile for three hours or more) brought a widespread area of 20 to 30 inches of snow across the NYC metro and Lower Hudson Valley, with 10 to 20 inches across Long Island. The heavy snow was accompanied by area wide winds of 25 to 40 mph and gusts in excess of 60 mph Sunday afternoon into Sunday night, resulting in near whiteout conditions with blowing and drifting snow and making all forms of travel extremely difficult to nearly impossible. In fact, all three major New York Airports were closed during and for a period after the storm. Bus service was severely hampered, and all service on the LIRR and several lines of MTA North, MTA subway, and PATH were suspended Sunday night into Monday morning due to high snow drifts. New York City struggled with snow removal due to the overwhelming blowing and drifting snow and stranded or abandoned buses and cars littering the streets, which severely hampered emergency services response times. In addition, 8000 customers lost power in New York City and Southern Westchester Counties, 8500 in Putnam and Northern Westchester, and 12,000 on Long Island during the height of the storm.",126
274036,NORTHERN QUEENS (ZONE), ,12/26/2010,1100,Blizzard, , ,0,0,0,0,NY,EST-5, ,47091,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,12/27/2010,700, , , , ,"","A rapidly intensifying low pressure system tracked from off the Southeast US coast on Christmas Day and then past the Mid Atlantic Coast on Sunday December 26th to just east of Long Island by early Monday morning December 27th. This intense low pressure system spread snowfall into the region Sunday morning, with bands of heavy snow plus embedded thunderstorms and very strong winds affecting the region Sunday afternoon through Sunday night. The powerful blizzard (defined when sustained winds or frequent gusts greater than or equal to 35 mph accompanied by falling and/or blowing snow, frequently reducing visibility to less than 1/4 mile for three hours or more) brought a widespread area of 20 to 30 inches of snow across the NYC metro and Lower Hudson Valley, with 10 to 20 inches across Long Island. The heavy snow was accompanied by area wide winds of 25 to 40 mph and gusts in excess of 60 mph Sunday afternoon into Sunday night, resulting in near whiteout conditions with blowing and drifting snow and making all forms of travel extremely difficult to nearly impossible. In fact, all three major New York Airports were closed during and for a period after the storm. Bus service was severely hampered, and all service on the LIRR and several lines of MTA North, MTA subway, and PATH were suspended Sunday night into Monday morning due to high snow drifts. New York City struggled with snow removal due to the overwhelming blowing and drifting snow and stranded or abandoned buses and cars littering the streets, which severely hampered emergency services response times. In addition, 8000 customers lost power in New York City and Southern Westchester Counties, 8500 in Putnam and Northern Westchester, and 12,000 on Long Island during the height of the storm.",127
279964,NORTHERN QUEENS (ZONE), ,01/11/2011,2100,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,47978,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,01/12/2011,700, , , , ,"","Southeast New York recieved a heavy snowfall on the 11th and 12th of January from surface low pressure tracking up the Atlantic seaboard and then rapidly intensifying as it tracked just southeast of Long Island in response to an intense upper level disturbance. ||Light snow overspread the region Tuesday evening ahead of low pressure and then became heavy with embedded thunderstorms Tuesday night as low pressure rapidly intensified. Some sleet and rain mixed in across eastern Long Island. As the upper level disturbance worked over the region late Tuesday night a semi-stationary north to south band of very heavy snow developed just east of the Hudson River into the New York City metropolitan area, gradually pivoting east Wednesday morning through early Wednesday afternoon. This band was responsible for snowfall rates of 3 to 4 inches per hour.||In total, Eastern Long Island received 10 to 18 inches, with a few lower amounts across coastal Nassau County. New York City received 7 to 12 inches and the Lower Hudson Valley received 8 to 16 inches. ||In New York City, the snow arrived shortly before 9:00 pm Tuesday January 11, 2011, and heavy snow fell throughout the night. At Central Park, 9.1 inches of snow fell for the event, which ended early Wednesday January 12, 2010. Mayor Michael Bloomberg said that New York City's response to the latest bout of snow was very different than during the blizzard a few weeks ago. Bloomberg indicated the city's goal was the most effective snow response ever. A ���Weather Emergency��� was declared by the New York City Mayor's Office around 6:00 pm Tuesday evening. He declared the snow response a success in a news conference and credited the emergency declaration for helping to keep cars off the street. Regarding area airports, hundreds of international and domestic flights were cancelled and postponed, but delays were not as bad as during |the Holiday Blizzard.",128
279965,SOUTHERN QUEENS (ZONE), ,01/11/2011,2100,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,47978,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,01/12/2011,700, , , , ,"","Southeast New York recieved a heavy snowfall on the 11th and 12th of January from surface low pressure tracking up the Atlantic seaboard and then rapidly intensifying as it tracked just southeast of Long Island in response to an intense upper level disturbance. ||Light snow overspread the region Tuesday evening ahead of low pressure and then became heavy with embedded thunderstorms Tuesday night as low pressure rapidly intensified. Some sleet and rain mixed in across eastern Long Island. As the upper level disturbance worked over the region late Tuesday night a semi-stationary north to south band of very heavy snow developed just east of the Hudson River into the New York City metropolitan area, gradually pivoting east Wednesday morning through early Wednesday afternoon. This band was responsible for snowfall rates of 3 to 4 inches per hour.||In total, Eastern Long Island received 10 to 18 inches, with a few lower amounts across coastal Nassau County. New York City received 7 to 12 inches and the Lower Hudson Valley received 8 to 16 inches. ||In New York City, the snow arrived shortly before 9:00 pm Tuesday January 11, 2011, and heavy snow fell throughout the night. At Central Park, 9.1 inches of snow fell for the event, which ended early Wednesday January 12, 2010. Mayor Michael Bloomberg said that New York City's response to the latest bout of snow was very different than during the blizzard a few weeks ago. Bloomberg indicated the city's goal was the most effective snow response ever. A ���Weather Emergency��� was declared by the New York City Mayor's Office around 6:00 pm Tuesday evening. He declared the snow response a success in a news conference and credited the emergency declaration for helping to keep cars off the street. Regarding area airports, hundreds of international and domestic flights were cancelled and postponed, but delays were not as bad as during |the Holiday Blizzard.",129
281102,NORTHERN QUEENS (ZONE), ,01/26/2011,730,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,48153,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,01/27/2011,530, , , , ,"","A period of moderate to heavy snow overspread the region Wednesday morning into Wednesday afternoon on January 26th in response to a subtropical moisture feed ahead of a Mid Atlantic low pressure system. This bout of snow produced 2 to 5 inches across the region. The snow tapered to a light wintry mix late Wednesday afternoon into early evening, before a second heavier round of precipitation with convection worked into the region Wednesday evening. This was in response to a strong upper level disturbance working towards the region and rapidly intensifying coastal low pressure southeast of the region throwing moisture back over the area. A very heavy snow band developed over the NYC Metro, Southern and Eastern Portions of the Lower Hudson Valley and Northern and Western Long Island Wednesday evening, which gradually moved northeast late Wednesday night. This band was responsible for snowfall rates of 3 to 4 inches per hour over a 4 to 6 hr period,  raising snow totals to 15-20 inches across much of the region. Lower snowfall amounts of 8-12 inches were experienced over Eastern Long Island due to sleet mixing in with the snow for a time Wednesday night.||Over 19 inches of snow accumulated in Central Park. Mayor Michael Bloomberg declared a weather emergency for New York City. Bloomberg announced the closure of all non-emergency city government offices and New York City Schools were closed. The storm broke New York���s record for January snowfall. A total of 36 inches had fallen in Central Park this month compared with 27.4 inches in 1925.||Snow accumulations caused massive transportation delays including over a thousand airline cancellations at all of the major New York airports. John F. Kennedy International airport was closed until 10:30 a.m., according to the Federal Aviation Administration. Amtrak suspended its passenger rail service from New York to Boston and cut service between New York and Albany.",130
281103,SOUTHERN QUEENS (ZONE), ,01/26/2011,730,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,48153,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,01/27/2011,530, , , , ,"","A period of moderate to heavy snow overspread the region Wednesday morning into Wednesday afternoon on January 26th in response to a subtropical moisture feed ahead of a Mid Atlantic low pressure system. This bout of snow produced 2 to 5 inches across the region. The snow tapered to a light wintry mix late Wednesday afternoon into early evening, before a second heavier round of precipitation with convection worked into the region Wednesday evening. This was in response to a strong upper level disturbance working towards the region and rapidly intensifying coastal low pressure southeast of the region throwing moisture back over the area. A very heavy snow band developed over the NYC Metro, Southern and Eastern Portions of the Lower Hudson Valley and Northern and Western Long Island Wednesday evening, which gradually moved northeast late Wednesday night. This band was responsible for snowfall rates of 3 to 4 inches per hour over a 4 to 6 hr period,  raising snow totals to 15-20 inches across much of the region. Lower snowfall amounts of 8-12 inches were experienced over Eastern Long Island due to sleet mixing in with the snow for a time Wednesday night.||Over 19 inches of snow accumulated in Central Park. Mayor Michael Bloomberg declared a weather emergency for New York City. Bloomberg announced the closure of all non-emergency city government offices and New York City Schools were closed. The storm broke New York���s record for January snowfall. A total of 36 inches had fallen in Central Park this month compared with 27.4 inches in 1925.||Snow accumulations caused massive transportation delays including over a thousand airline cancellations at all of the major New York airports. John F. Kennedy International airport was closed until 10:30 a.m., according to the Federal Aviation Administration. Amtrak suspended its passenger rail service from New York to Boston and cut service between New York and Albany.",131
287560,NORTHERN QUEENS (ZONE), ,02/01/2011,100,Ice Storm, , ,0,0,0,0,NY,EST-5, ,49067,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,02/02/2011,1100, , , , ,"","A complex low pressure system tracked northeast from the Lower Mississippi River Valley into the Ohio Valley Tuesday, February 1st into Tuesday Night , with a secondary low pressure developing over the Delmarva region and tracking southeast of Long Island on Wednesday February 2nd.  With a polar high locked in place across Ontario and Quebec, this slow moving storm system brought a mixture of snow, sleet and freezing rain to the region. A bought of light snow, sleet and freezing rain occurred early Tuesday morning into Tuesday afternoon ahead of an approaching warm front, with a second heavier round of freezing rain and sleet for the region Tuesday Night into early Wednesday afternoon. This later episode caused numerous accidents and road closures.||Generally 3 to 7 inches of snow and sleet fell across interior portions of the Lower Hudson valley during this 2 day storm, with 1 to 3 inches across southern portions of the Lower Hudson Valley, the NYC metro, and Long Island. The highest ice amounts were found across southern portions of the Lower Hudson Valley, the NYC Metro and the northern half of Long Island with between 3/10th and 6/10ths of an inch of ice. Between 1/10 and 3/10ths of an inch occurred elsewhere.",132
